forum_id,comment_id,message,cleaned_message,sentiment_score
1790491,57911755,art fucking amazing maki design changed hat start guess mostly merch,art fucking amazing maki design changed hat start guess mostly merch,0.624
1790491,57911791,everyone says visual spectacle strong shounen feels brought back mha vibe even mc shinra want hero deku wannabe perhaps maki ochako great setting begin expected pvs went beyond instead quirkless power like deku shinra power bakugo devil footprints fighting fire fire amazing pilot episode even better cour setting stunning visual spectacle wonderful setting superb platform cour indeed! really feeling bnha vibes yeah totally see deku bakugou ochako references mention it! great see typical shōnen series standout david productions going way make colossal hit! friday nights going amazing season plus dr stone araburu kisetsu!,everyone says visual spectacle strong shounen feels brought back mha vibe even mc shinra want hero deku wannabe perhaps maki ochako great setting begin expected pvs went beyond instead quirkless power like deku shinra power bakugo devil footprints fighting fire fire amazing pilot episode even better cour setting stunning visual spectacle wonderful setting superb platform cour indeed! really feeling bnha vibes yeah totally see deku bakugou ochako references mention it! great see typical shōnen series standout david productions going way make colossal hit! friday nights going amazing season plus dr stone araburu kisetsu!,0.9864
1790491,57911809,animation action scenes brilliant putting aside find anything else interesting episode oh well first episode,animation action scenes brilliant putting aside find anything else interesting episode oh well first episode,0.8225
1790491,57911931,could favorite anime tragedy limit phenomenal scary could happen anyone even good guy within special force team turn fire demon without indication protagonist like deku bad end family went fire training school instead ua high school,could favorite anime tragedy limit phenomenal scary could happen anyone even good guy within special force team turn fire demon without indication protagonist like deku bad end family went fire training school instead ua high school,-0.8559
1790491,57912109,hi guys somebody tell means series comes say látom said priestess first minutes written exactly word language hungarian pronounced exactly exception small end means see many languages uses á letter curious whether native language meaning different language,hi guys somebody tell means series comes say látom said priestess first minutes written exactly word language hungarian pronounced exactly exception small end means see many languages uses á letter curious whether native language meaning different language,0.3182
1790491,57912114,came maki stayed visuals heck even audio good first episode impressive hope good adaptation reading manga lost interest felt lacking something,came maki stayed visuals heck even audio good first episode impressive hope good adaptation reading manga lost interest felt lacking something,0.9136
1790491,57912150,visually pretty good kinda boring first episode sure dig whole spontaneous combustion thing see,visually pretty good kinda boring first episode sure dig whole spontaneous combustion thing see,0.7501
1790491,57912157,definitely understand hype around anime one totally ecstatic saw release show want blow non existent life savings manga however first episode worthy 10 10 eh first episode found rather disappointing got information needed first episode characters plot setting episode one setting stage however show decided time go board backstory dropping understand writers want us feel sympathize character likely root series progresses talk forced writing backstory delivered slowly piece piece learn character also watching mature grow life story pieced together around 3 5 episodes much satisfied rooting however kids entire backstory dropped lap first episode already full context already given funimation funimation says eat morre show really interested watching future episodes understand interrupting hype fight scene input sappy story guy situation first place call lazy writing,definitely understand hype around anime one totally ecstatic saw release show want blow non existent life savings manga however first episode worthy 10 10 eh first episode found rather disappointing got information needed first episode characters plot setting episode one setting stage however show decided time go board backstory dropping understand writers want us feel sympathize character likely root series progresses talk forced writing backstory delivered slowly piece piece learn character also watching mature grow life story pieced together around 3 5 episodes much satisfied rooting however kids entire backstory dropped lap first episode already full context already given funimation funimation says eat morre show really interested watching future episodes understand interrupting hype fight scene input sappy story guy situation first place call lazy writing,0.5975
1790491,57912178,dr stone fire force good series year,dr stone fire force good series year,0.128
1790491,57912183,one thing say ookubo struck gold anime adaptations talk not! visual department treat eyes,one thing say ookubo struck gold anime adaptations talk not! visual department treat eyes,-0.5499
1790491,57912195,similar ao exorcist better xd8 0 10 first episode,similar ao exorcist better xd8 0 10 first episode,0.4404
1790491,57912205,pacing felt bit oddly slow guess happens sometimes adaptations,pacing felt bit oddly slow guess happens sometimes adaptations,0.0
1790491,57912269,fantastic first episode visually spectacular action well choreographed blast watch love style world sort hybrid steampunk futuristic really dig loved main character lot deeper thought would also really sincere totally relate comes smiling inappropriate situations issue rest team looks like lot fun wait see kind antics get really great first episode wait see one goes,fantastic first episode visually spectacular action well choreographed blast watch love style world sort hybrid steampunk futuristic really dig loved main character lot deeper thought would also really sincere totally relate comes smiling inappropriate situations issue rest team looks like lot fun wait see kind antics get really great first episode wait see one goes,0.9872
1790491,57912273,really good animation nothing dr stone score kanata astra makes lose faith humanity guess impossible get good score nowadays mal anime generic battle shounen,really good animation nothing dr stone score kanata astra makes lose faith humanity guess impossible get good score nowadays mal anime generic battle shounen,0.5975
1790491,57912307,amazing! excited,amazing! excited,0.7574
1790491,57912317,holy shit animation amazing op interesting first episode,holy shit animation amazing op interesting first episode,0.4404
1790491,57912334,god damn goodcomedy actually made laugh cast characters likeable animation fluid pyrokinesis powers look damn cool david productions picked good one yet mention op ed tho plot well still episode 1 battle shounen probably going enjoy anyway long asspull every episode,god damn goodcomedy actually made laugh cast characters likeable animation fluid pyrokinesis powers look damn cool david productions picked good one yet mention op ed tho plot well still episode 1 battle shounen probably going enjoy anyway long asspull every episode,0.8807
1790491,57912360,bad start animation good overall seems like pretty faithful adaptationsarazanmai even better animation story shit least know source material get disappointed,bad start animation good overall seems like pretty faithful adaptationsarazanmai even better animation story shit least know source material get disappointed,0.4939
1790491,57912362,honestly though found pretty disappointing visuals great premise exciting really see sets apart shonen anime fanservice takes away remaining personality two female characters shinra even though appreciated character setting smiling anxious fact used sake angst quickly afterwards also detracts perception characterization pacing also awkward times flashbacks overly interrupted flow episode rule thumb never best idea bring angst backstory audience likes character top sympathizes definitely could executed better,honestly though found pretty disappointing visuals great premise exciting really see sets apart shonen anime fanservice takes away remaining personality two female characters shinra even though appreciated character setting smiling anxious fact used sake angst quickly afterwards also detracts perception characterization pacing also awkward times flashbacks overly interrupted flow episode rule thumb never best idea bring angst backstory audience likes character top sympathizes definitely could executed better,0.9561
1790491,57912366,blown away first episode! everything amazing art op character designs combat scenes everything!i bit worried first cause shinra voiced va asta asta voice soul reason stopped watching black clover voice less painfully shout seems great fit shinra okubo genius world building imagination beyond brilliant like soul eater visually stunning plot thrilling think gonna one big hits summer season,blown away first episode! everything amazing art op character designs combat scenes everything!i bit worried first cause shinra voiced va asta asta voice soul reason stopped watching black clover voice less painfully shout seems great fit shinra okubo genius world building imagination beyond brilliant like soul eater visually stunning plot thrilling think gonna one big hits summer season,0.9369
1790491,57912375,admit pretty disappointed sure expecting though great art action scene animation ex shaft staff killing god story character writing super generic battle shounen noteworthy way fell asleep twice somewhere middle section episode since got numbers time main character stepped fire station felt bland checked bit manga wish started bumping girl getting train station provide little narrative breathing room build slightly spice setup finding smiles like situation rather getting right action smile related revelations going end greater emotional payoff end episode love op ed mrs green apple rocks might go back check ost sound design direction kinda weak part imo whatevs something like guy working upside presented better anime think really look like anything special another battle shounen going get popular overhyped weeks really mostly solely based merits production values knowing anime community knows might one surprise see conjunction last sentiment bet sticking around bit sick animation cuts boii! rip sakugabooru lol,admit pretty disappointed sure expecting though great art action scene animation ex shaft staff killing god story character writing super generic battle shounen noteworthy way fell asleep twice somewhere middle section episode since got numbers time main character stepped fire station felt bland checked bit manga wish started bumping girl getting train station provide little narrative breathing room build slightly spice setup finding smiles like situation rather getting right action smile related revelations going end greater emotional payoff end episode love op ed mrs green apple rocks might go back check ost sound design direction kinda weak part imo whatevs something like guy working upside presented better anime think really look like anything special another battle shounen going get popular overhyped weeks really mostly solely based merits production values knowing anime community knows might one surprise see conjunction last sentiment bet sticking around bit sick animation cuts boii! rip sakugabooru lol,0.9864
1790491,57912382,opening episode!premise art animation sound fitting music direction set pieces hell even hawt women muscular bodies early candidate aots absolutely baffled people calling generic overpowered student council imouto loli chuuni characters,opening episode!premise art animation sound fitting music direction set pieces hell even hawt women muscular bodies early candidate aots absolutely baffled people calling generic overpowered student council imouto loli chuuni characters,-0.7088
1790491,57912388,please stop generic complaints 2019 everything generic still awesome show,please stop generic complaints 2019 everything generic still awesome show,0.3612
1790491,57912399,story interesting backstory sensible nice episode hope gets better uniforms looked slightly weird especially one belonging woman called sister flames looked cool!! animators great job shinra smile end adorable hope ending real ending feel like fan service part comedy anime,story interesting backstory sensible nice episode hope gets better uniforms looked slightly weird especially one belonging woman called sister flames looked cool!! animators great job shinra smile end adorable hope ending real ending feel like fan service part comedy anime,0.9846
1790491,57912404,dub awesome suggest dub watch,dub awesome suggest dub watch,0.6249
1790491,57912417,boku hero academia amazing sakuga ok story,boku hero academia amazing sakuga ok story,0.8625
1790491,57912419,impressive first episode wonder quality keeps considering courmusic good,impressive first episode wonder quality keeps considering courmusic good,0.7351
1790491,57912436,pacing felt bit oddly slow guess happens sometimes adaptations seeing saw explanation fighting character introductions mcs back story two battles,pacing felt bit oddly slow guess happens sometimes adaptations seeing saw explanation fighting character introductions mcs back story two battles,-0.6249
1790491,57912444,either shinra made poor choice joining haunted past,either shinra made poor choice joining haunted past,-0.7351
1790491,57912454,kind meh supposed battle shounen whole battle looks good true whole fight made sense point battle plan gonna stop anyways fight supposed intense teamwork stuff turned team using half move stop stare mc charging oneshot attack went way overboard flashbacks need see okaa san 1000x times get mc regrets whatever happened first 3 times already enough nothing praise bash series op good guess core mechanic show already bad ep 1 much hope combat fleshed later decent enough show case far,kind meh supposed battle shounen whole battle looks good true whole fight made sense point battle plan gonna stop anyways fight supposed intense teamwork stuff turned team using half move stop stare mc charging oneshot attack went way overboard flashbacks need see okaa san 1000x times get mc regrets whatever happened first 3 times already enough nothing praise bash series op good guess core mechanic show already bad ep 1 much hope combat fleshed later decent enough show case far,-0.9316
1790491,57912459,jesus looks totally like bones anime david pro stuff animation character design bones even worked soul eater weird like certainly bit generic feeling felt trailers execution looks nice!,jesus looks totally like bones anime david pro stuff animation character design bones even worked soul eater weird like certainly bit generic feeling felt trailers execution looks nice!,0.8714
1790491,57912488,nicely executed first episode itroduced colorful cast charracters saw little past protagonist also need point tha opening catchy animation well done,nicely executed first episode itroduced colorful cast charracters saw little past protagonist also need point tha opening catchy animation well done,0.6124
1790491,57912524,really good animation nothing dr stone score kanata astra makes lose faith humanity guess impossible get good score nowadays mal anime generic battle shounen welcome anime community drinks stored back,really good animation nothing dr stone score kanata astra makes lose faith humanity guess impossible get good score nowadays mal anime generic battle shounen welcome anime community drinks stored back,0.7837
1790491,57912531,bad start pretty triggered translating eien hono flame fire instead accurate eternal flame eternal flame religious thing fits context better also flame fire redundant bad localization,bad start pretty triggered translating eien hono flame fire instead accurate eternal flame eternal flame religious thing fits context better also flame fire redundant bad localization,-0.6908
1790491,57912534,gonna hero save everyone!!! eeeeeehhh get generic actually really nice first episode animation visuals great fire looks amazing sold story though read manga felt little bit rushed,gonna hero save everyone!!! eeeeeehhh get generic actually really nice first episode animation visuals great fire looks amazing sold story though read manga felt little bit rushed,0.9536
1790491,57912556,holy shit amazing! premise great art great animation great sound music great characters great loved everything even got little teary eyed backstory definitely favorite show far,holy shit amazing! premise great art great animation great sound music great characters great loved everything even got little teary eyed backstory definitely favorite show far,0.9856
1790491,57912582,shit animation absolutely insane,shit animation absolutely insane,-0.7645
1790491,57912586,really good animation nothing dr stone score kanata astra makes lose faith humanity guess impossible get good score nowadays mal anime generic battle shounen something called opinion guess know means,really good animation nothing dr stone score kanata astra makes lose faith humanity guess impossible get good score nowadays mal anime generic battle shounen something called opinion guess know means,0.5975
1790491,57912588,would lying would say visuals show carry first episode characters seem cool little generic first glance backstory shinra seems cool far liked dr stone,would lying would say visuals show carry first episode characters seem cool little generic first glance backstory shinra seems cool far liked dr stone,0.4588
1790491,57912595,first episode weird editing style weird like anime middle lot flashbacks barely know character keeps saying want hero editing weird said editing weird anime gourgeous thought live animation sakuga place liked direction,first episode weird editing style weird like anime middle lot flashbacks barely know character keeps saying want hero editing weird said editing weird anime gourgeous thought live animation sakuga place liked direction,0.6597
1790491,57912607,absolutely awesome already tell summer season favourite also instantly fell love ed jamming cant take like ost using sound effect kinda reminds ajin one typical action movies sound effects awesome mc design pretty appealing also makis biceps love gave bigger build muscles highly approve new religion,absolutely awesome already tell summer season favourite also instantly fell love ed jamming cant take like ost using sound effect kinda reminds ajin one typical action movies sound effects awesome mc design pretty appealing also makis biceps love gave bigger build muscles highly approve new religion,0.9651
1790491,57912654,visuals top notch wow enjoyed first episode yeah people saying generic totally wrong mean still enjoyable show definitely looks like entertaining one,visuals top notch wow enjoyed first episode yeah people saying generic totally wrong mean still enjoyable show definitely looks like entertaining one,0.9494
1790491,57912695,promising start loved op visuals far hope keep good work,promising start loved op visuals far hope keep good work,0.9081
1790491,57912705,looks like ao exorcist mc looks alike excluded society wanna heroes flaming powers lol idk imma continue anyways,looks like ao exorcist mc looks alike excluded society wanna heroes flaming powers lol idk imma continue anyways,0.7003
1790491,57912710,according rumors david production would episode budget equal greater fullmetal alchemist brotherhood around 300k block life tell know manga really shounen story standard without anything special without notable characters except 1 fire powers mc like natsu many protagonists generic motivation save everyone find brother later turn antagonistic group group like akatsuki phantom troupe scenes fanservice absurd love ru mere fact good production excellent animation makes storie manga novel stand makes think matters technical isekai like maou sama retry could level production would anime everyone praises love,according rumors david production would episode budget equal greater fullmetal alchemist brotherhood around 300k block life tell know manga really shounen story standard without anything special without notable characters except 1 fire powers mc like natsu many protagonists generic motivation save everyone find brother later turn antagonistic group group like akatsuki phantom troupe scenes fanservice absurd love ru mere fact good production excellent animation makes storie manga novel stand makes think matters technical isekai like maou sama retry could level production would anime everyone praises love,0.978
1790491,57912738,nothing write home animation decent places better others quite questions left unanswered done way seem like addressed later main characters backstory feels pretty contrived original basic framework think overall shows premise wanted least give shot miles better dr stone first episode,nothing write home animation decent places better others quite questions left unanswered done way seem like addressed later main characters backstory feels pretty contrived original basic framework think overall shows premise wanted least give shot miles better dr stone first episode,0.9153
1790491,57912760,well least animation really nice concept thing fucking stupid characters abrasive already sick main character smiling end episode kudos david pro nice animation waste time essentially generic shounen wants hero woop de doo really breaking new ground,well least animation really nice concept thing fucking stupid characters abrasive already sick main character smiling end episode kudos david pro nice animation waste time essentially generic shounen wants hero woop de doo really breaking new ground,0.8122
1790491,57912773,visuals really good lot exposition done terribly imo many scenes felt really weird made thinking hell talking job already know besides main character backstory obviously original ofc bad fanservice okay already first episode flashbacks really feel place fight make much sense either everyone main protagonist seemed useless guess difficult expect good shounen anime nowadays doubt get much better gonna skip show,visuals really good lot exposition done terribly imo many scenes felt really weird made thinking hell talking job already know besides main character backstory obviously original ofc bad fanservice okay already first episode flashbacks really feel place fight make much sense either everyone main protagonist seemed useless guess difficult expect good shounen anime nowadays doubt get much better gonna skip show,-0.8973
1790491,57912774,dub awesome suggest dub watch thisi watching english nice fact jeremy captain obi fire fighter emt 20 years ago read manga someone please tell iris lead female,dub awesome suggest dub watch thisi watching english nice fact jeremy captain obi fire fighter emt 20 years ago read manga someone please tell iris lead female,0.8126
1790491,57912814,realized author one soul eater makes even better really enjoying cast far ost amazing although shinra backstory rather generic overall good episode simply 24 minutes pure sakuga looking forward next episode!,realized author one soul eater makes even better really enjoying cast far ost amazing although shinra backstory rather generic overall good episode simply 24 minutes pure sakuga looking forward next episode!,0.9272
1790491,57912825,nice first episode! looking forward seeing maki,nice first episode! looking forward seeing maki,0.4753
1790491,57912866,according rumors david production would episode budget equal greater fullmetal alchemist brotherhood around 300k block life tell know manga really shounen story standard without anything special without notable characters except 1 fire powers mc like natsu many protagonists generic motivation save everyone find brother later turn antagonistic group group like akatsuki phantom troupe scenes fanservice absurd love ru mere fact good production excellent animation makes storie manga novel stand makes think matters technical isekai like maou sama retry could level production would anime everyone praises love truth current anime landscape people flock high budget productions make mediocre story like demonslayer huge hit among masses,according rumors david production would episode budget equal greater fullmetal alchemist brotherhood around 300k block life tell know manga really shounen story standard without anything special without notable characters except 1 fire powers mc like natsu many protagonists generic motivation save everyone find brother later turn antagonistic group group like akatsuki phantom troupe scenes fanservice absurd love ru mere fact good production excellent animation makes storie manga novel stand makes think matters technical isekai like maou sama retry could level production would anime everyone praises love truth current anime landscape people flock high budget productions make mediocre story like demonslayer huge hit among masses,0.9852
1790491,57912884,látom hell speaking hungarian,látom hell speaking hungarian,-0.6808
1790491,57912941,good episode amazing art animation liked cast op catchy ed nice visual overall good start like dr stone,good episode amazing art animation liked cast op catchy ed nice visual overall good start like dr stone,0.9493
1790491,57912966,according rumors david production would episode budget equal greater fullmetal alchemist brotherhood around 300k block life tell know manga really shounen story standard without anything special without notable characters except 1 fire powers mc like natsu many protagonists generic motivation save everyone find brother later turn antagonistic group group like akatsuki phantom troupe scenes fanservice absurd love ru mere fact good production excellent animation makes storie manga novel stand makes think matters technical isekai like maou sama retry could level production would anime everyone praises love truth current anime landscape people flock high budget productions make mediocre story like demonslayer huge hit among massestotally agreed average budget doubt would even reach 7 5 read manga mediocre black clover even worse applies battle shounen though symphogear granbelm season high budget never going get high score hypocrisy mal,according rumors david production would episode budget equal greater fullmetal alchemist brotherhood around 300k block life tell know manga really shounen story standard without anything special without notable characters except 1 fire powers mc like natsu many protagonists generic motivation save everyone find brother later turn antagonistic group group like akatsuki phantom troupe scenes fanservice absurd love ru mere fact good production excellent animation makes storie manga novel stand makes think matters technical isekai like maou sama retry could level production would anime everyone praises love truth current anime landscape people flock high budget productions make mediocre story like demonslayer huge hit among massestotally agreed average budget doubt would even reach 7 5 read manga mediocre black clover even worse applies battle shounen though symphogear granbelm season high budget never going get high score hypocrisy mal,0.9782
1790491,57912982,remember people generic bad,remember people generic bad,-0.5423
1790491,57913019,characters seems likeable fun see interacting wait see sister backstory,characters seems likeable fun see interacting wait see sister backstory,0.743
1790491,57913035,remember people generic bad yeah know generic bad anime ln adaptation cgdct battle shounen generic positive,remember people generic bad yeah know generic bad anime ln adaptation cgdct battle shounen generic positive,-0.5859
1790491,57913036,doubts saw episode blew away animation amazing loved op ed bad crop things manga still good really liked looking scene shinra picked sister iris breathtaking wait next episode,doubts saw episode blew away animation amazing loved op ed bad crop things manga still good really liked looking scene shinra picked sister iris breathtaking wait next episode,0.8999
1790491,57913039,mods also add genres supernatural superpower,mods also add genres supernatural superpower,0.0
1790491,57913046,animation artstyle godly seriously big fan concept still think enjoy quite lot interesting nervous automatic smile shows unique anime sure,animation artstyle godly seriously big fan concept still think enjoy quite lot interesting nervous automatic smile shows unique anime sure,0.8487
1790491,57913129,previews looked god damn amazing first episode lot live that! pretty much everything extremely well animated honestly surprising david production show usually best animated fights however consistent animation since mob psycho 100 season characters interesting great designs story unique vinland saga flops anime season doubt,previews looked god damn amazing first episode lot live that! pretty much everything extremely well animated honestly surprising david production show usually best animated fights however consistent animation since mob psycho 100 season characters interesting great designs story unique vinland saga flops anime season doubt,0.9574
1790491,57913151,remember people generic bad yeah know generic bad anime ln adaptation cgdct battle shounen generic positive saying positive thing either,remember people generic bad yeah know generic bad anime ln adaptation cgdct battle shounen generic positive saying positive thing either,-0.0516
1790491,57913152,holy shit discussion threads always people really think word generic fair criticism lol sure read books everything called generic fucking 2019 everything done yet first episode think intelligent critic repeating stupid adjective every first anime episode look like wannabe critics anything new bad remember agatha christie add anything new premise genre still best writer detective stories would call generic lolthe episode fine animation amazing,holy shit discussion threads always people really think word generic fair criticism lol sure read books everything called generic fucking 2019 everything done yet first episode think intelligent critic repeating stupid adjective every first anime episode look like wannabe critics anything new bad remember agatha christie add anything new premise genre still best writer detective stories would call generic lolthe episode fine animation amazing,0.6124
1790491,57913158,bad start animation good overall seems like pretty faithful adaptationsarazanmai even better animation story shit least know source material get disappointed sarazanmai better animation sure,bad start animation good overall seems like pretty faithful adaptationsarazanmai even better animation story shit least know source material get disappointed sarazanmai better animation sure,0.8126
1790491,57913188,animation looks pretty characters nicewaiting next ep,animation looks pretty characters nicewaiting next ep,0.4939
1790491,57913192,find kinda ironic people say episode felt slow even though basically rushed entire 50 page first chapter anyways first episode fantastic animation great storyboards direction nice well love use neon colours scenes definitely tell people shaft hand story decent enough direction elevate imo op like episode pure sakuga awesome ed takes came point series cours 48 52 episodes first 24 episodes likely go 3 6 month break episodes level one occasional dips quality deliver episodes caliber even higher,find kinda ironic people say episode felt slow even though basically rushed entire 50 page first chapter anyways first episode fantastic animation great storyboards direction nice well love use neon colours scenes definitely tell people shaft hand story decent enough direction elevate imo op like episode pure sakuga awesome ed takes came point series cours 48 52 episodes first 24 episodes likely go 3 6 month break episodes level one occasional dips quality deliver episodes caliber even higher,0.9819
1790491,57913200,according rumors david production would episode budget equal greater fullmetal alchemist brotherhood around 300k block life tell know manga really shounen story standard without anything special without notable characters except 1 fire powers mc like natsu many protagonists generic motivation save everyone find brother later turn antagonistic group group like akatsuki phantom troupe scenes fanservice absurd love ru mere fact good production excellent animation makes storie manga novel stand makes think matters technical isekai like maou sama retry could level production would anime everyone praises love truth current anime landscape people flock high budget productions make mediocre story like demonslayer huge hit among massestotally agreed average budget doubt would even reach 7 5 read manga mediocre black clover even worse applies battle shounen though symphogear granbelm season high budget never going get high score hypocrisy mal fact fire brigade 8 29 vs granbelm 6 60being granbelm done anything particularly bad,according rumors david production would episode budget equal greater fullmetal alchemist brotherhood around 300k block life tell know manga really shounen story standard without anything special without notable characters except 1 fire powers mc like natsu many protagonists generic motivation save everyone find brother later turn antagonistic group group like akatsuki phantom troupe scenes fanservice absurd love ru mere fact good production excellent animation makes storie manga novel stand makes think matters technical isekai like maou sama retry could level production would anime everyone praises love truth current anime landscape people flock high budget productions make mediocre story like demonslayer huge hit among massestotally agreed average budget doubt would even reach 7 5 read manga mediocre black clover even worse applies battle shounen though symphogear granbelm season high budget never going get high score hypocrisy mal fact fire brigade 8 29 vs granbelm 6 60being granbelm done anything particularly bad,0.964
1790491,57913206,great animation likable characters fun,great animation likable characters fun,0.8126
1790491,57913230,one episode love,one episode love,0.6369
1790491,57913268,well built punchy chick needed see 10 10,well built punchy chick needed see 10 10,0.2732
1790491,57913290,amazing start visually pretty awesome treat eyes really liking art style animation far seeing comments lot ex shaft animators invloved shit lit!also already loving maki gotta love eyes! hot ʖ,amazing start visually pretty awesome treat eyes really liking art style animation far seeing comments lot ex shaft animators invloved shit lit!also already loving maki gotta love eyes! hot ʖ,0.9715
1790491,57913335,holy shit discussion threads always people really think word generic fair criticism lol sure read books everything called generic fucking 2019 everything done yet first episode think intelligent critic repeating stupid adjective every first anime episode look like wannabe critics anything new bad remember agatha christie add anything new premise genre still best writer detective stories would call generic lolthe episode fine animation amazing criticize generic mediocre,holy shit discussion threads always people really think word generic fair criticism lol sure read books everything called generic fucking 2019 everything done yet first episode think intelligent critic repeating stupid adjective every first anime episode look like wannabe critics anything new bad remember agatha christie add anything new premise genre still best writer detective stories would call generic lolthe episode fine animation amazing criticize generic mediocre,0.34
1790491,57913391,wait see reason people caught fire intrigued,wait see reason people caught fire intrigued,-0.34
1790491,57913399,chance aoty eyes opening ending really good premise cool animation top notch! great first episode,chance aoty eyes opening ending really good premise cool animation top notch! great first episode,0.9177
1790491,57913413,opening song really good think sound matches animations also thinking like kinda unnecesary rush everything first episode like mom brother death explanation whatever enemy spawn pretty much ending sister story good anyways,opening song really good think sound matches animations also thinking like kinda unnecesary rush everything first episode like mom brother death explanation whatever enemy spawn pretty much ending sister story good anyways,0.734
1790491,57913439,animation simply outstanding everything else meh,animation simply outstanding everything else meh,0.5719
1790491,57913501,love stylish anime characters likable setting looks dope visuals beautiful soundtrack score godly give episode 5 5hype real hope continues,love stylish anime characters likable setting looks dope visuals beautiful soundtrack score godly give episode 5 5hype real hope continues,0.9001
1790491,57913574,holy animation!! mc charming rest cast seem interesting sucked much soul eater looking forward,holy animation!! mc charming rest cast seem interesting sucked much soul eater looking forward,0.6229
1790491,57913592,dr stone fire force good series yeardon forget vinland saga,dr stone fire force good series yeardon forget vinland saga,-0.1027
1790491,57913663,really good animation nothing dr stone score kanata astra makes lose faith humanity guess impossible get good score nowadays mal anime generic battle shounen someone looking forward kanata astra three honestly thought first episode really okay talking generic writing astra far worse regard shows accusing every character introduced far one note trope dialogue humor extremely lame direction seems like trying hard heard hand chain scene source material using rope would made much sense first episode need force friendship themes,really good animation nothing dr stone score kanata astra makes lose faith humanity guess impossible get good score nowadays mal anime generic battle shounen someone looking forward kanata astra three honestly thought first episode really okay talking generic writing astra far worse regard shows accusing every character introduced far one note trope dialogue humor extremely lame direction seems like trying hard heard hand chain scene source material using rope would made much sense first episode need force friendship themes,0.8882
1790491,57913697,holy animation visuals incredible looked lot like bones character design looks good rare like spiky teeths fits main character maki hat adorable also good ending song,holy animation visuals incredible looked lot like bones character design looks good rare like spiky teeths fits main character maki hat adorable also good ending song,0.9186
1790491,57913765,holy mother god animation orgasmic lets hope keep consistent,holy mother god animation orgasmic lets hope keep consistent,0.6124
1790491,57913805,find little interesting many people praising visuals yes great scenes clearly saving using lot stills limited animation shortcuts gives everything choppy feeling makes feel bit cheaper,find little interesting many people praising visuals yes great scenes clearly saving using lot stills limited animation shortcuts gives everything choppy feeling makes feel bit cheaper,0.9326
1790491,57913917,strong first episode!!! op ed animation fantastic!! definitely see shaft influence haha,strong first episode!!! op ed animation fantastic!! definitely see shaft influence haha,0.9296
1790491,57913932,think describe episode clunky enjoyable getting backstory one episode felt bit much times really hammers main theme still lot fun far oh man animation great generally might style substance show since seem interesting story beats moment hard say since delivery episode least bit still definitely keep,think describe episode clunky enjoyable getting backstory one episode felt bit much times really hammers main theme still lot fun far oh man animation great generally might style substance show since seem interesting story beats moment hard say since delivery episode least bit still definitely keep,0.936
1790491,57913950,high hopes wait next episode,high hopes wait next episode,0.4215
1790491,57913957,bad start animation good overall seems like pretty faithful adaptationsarazanmai even better animation story shit least know source material get disappointed sarazanmai better animation sure ok let clarify meant animation battle scene par sarazanmai fluidity dynamics therebut overall slow due different types anime fire force feels slow start develop bit shinra character introduce ones pointed rumors say 50 eps time thatwhereas sarazanmai 1 cour anime ikuhara director seat staff mappa went nuts dynamics every episode felt energeticso yeah overall sarazanmai wins animation department long shot still better,bad start animation good overall seems like pretty faithful adaptationsarazanmai even better animation story shit least know source material get disappointed sarazanmai better animation sure ok let clarify meant animation battle scene par sarazanmai fluidity dynamics therebut overall slow due different types anime fire force feels slow start develop bit shinra character introduce ones pointed rumors say 50 eps time thatwhereas sarazanmai 1 cour anime ikuhara director seat staff mappa went nuts dynamics every episode felt energeticso yeah overall sarazanmai wins animation department long shot still better,0.936
1790491,57913981,lot like f ck ton anime see boku hero fans liking lot far mediocre storyline heard wants hero seen evil reason decided never tell anyone truth people reason decided bad yeah reason story far 5 10 like start story seen art 7 10 8 10 decide still dislike things eh majority good music 6 10 super unique standing bad eitheri overall rate story able predict lot things watching cool demons sort parasyte thingy dunno curious actually want actual explanation happening thing interested right bad feeling fire crews future reckon 1 eventually turn fire thingies religious types call demons,lot like f ck ton anime see boku hero fans liking lot far mediocre storyline heard wants hero seen evil reason decided never tell anyone truth people reason decided bad yeah reason story far 5 10 like start story seen art 7 10 8 10 decide still dislike things eh majority good music 6 10 super unique standing bad eitheri overall rate story able predict lot things watching cool demons sort parasyte thingy dunno curious actually want actual explanation happening thing interested right bad feeling fire crews future reckon 1 eventually turn fire thingies religious types call demons,0.7742
1790491,57913983,cool visual style well animated lot promise outside technical quality watchable,cool visual style well animated lot promise outside technical quality watchable,0.6908
1790491,57914013,pretty fucking amazing tbh op ed really set tone come might even better soul eater lol,pretty fucking amazing tbh op ed really set tone come might even better soul eater lol,0.9184
1790491,57914027,premise super generic visuals theme built around fire fighters adds lot flavor show manage lot well done flashy action see show pretty great introduction really curious see goes,premise super generic visuals theme built around fire fighters adds lot flavor show manage lot well done flashy action see show pretty great introduction really curious see goes,0.923
1790491,57914116,show lot promise animation absolutely amazing characters seem lot potential wait see story goes also must protect shinra smile,show lot promise animation absolutely amazing characters seem lot potential wait see story goes also must protect shinra smile,0.8883
1790491,57914223,think would like anime reading description op song good,think would like anime reading description op song good,0.6597
1790491,57914245,made much bigger impression first read manga opening lit!,made much bigger impression first read manga opening lit!,0.2942
1790491,57914260,opening awesome get behind premise fighting fire fire literally,opening awesome get behind premise fighting fire fire literally,-0.296
